# Synthetic cluster MASSCLEAN parameters:
# z = 0.008
# log(age) = 8.0
# Av = 1.0 / E(B-V) = 0.32
# d = 3 kpc / d_m = 12.39
# M = 500 Mo
#
#id   x         y         V      eV    BV     eBV
2919  728.70    1523.70   19.89  0.08  1.29   0.12
2920  1209.18   1997.24   20.54  0.20  1.69   0.14
2921  758.67    678.62    20.08  0.14  1.00   0.24
2922  549.19    1620.57   20.45  0.10  1.61   0.11
2923  1238.05   1877.29   19.06  0.21  0.85   0.08
2924  671.64    638.36    19.43  0.07  1.83   0.06
2925  76.55     1067.65   20.51  0.16  1.84   0.19
2926  1945.50   662.08    19.51  0.15  1.01   0.12
2927  1877.50   1534.88   20.64  0.14  1.56   0.13
2928  1597.54   1488.15   19.84  0.16  1.34   0.15
2930  1248.66   1001.94   19.39  0.15  0.75   0.16
2931  1332.75   1498.99   19.70  0.07  1.31   0.08
2932  216.60    1469.58   19.39  0.10  1.98   0.10
2933  1725.51   683.85    19.74  0.20  1.15   0.14
2934  1732.64   929.06    19.76  0.15  1.52   0.13
2935  526.31    1663.77   19.38  0.11  1.02   0.07
2936  179.10    877.44    19.33  0.13  0.85   0.06
2937  1645.63   1040.51   19.93  0.12  1.07   0.12
2938  619.33    580.77    20.37  0.10  1.65   0.12
2939  1627.79   1018.77   20.21  0.15  1.39   0.10
2941  301.15    693.71    16.76  0.06  -0.64  0.10
2942  1315.30   1569.42   18.26  0.07  0.34   0.05
2943  782.23    1739.03   19.91  0.09  1.11   0.15
2944  392.12    1532.05   19.49  0.09  0.75   0.11
2945  250.84    1139.60   18.56  0.09  0.52   0.10
2946  52.83     478.78    20.50  0.09  1.72   0.32
2947  1038.37   1925.72   20.84  0.13  1.54   0.12
2948  1615.17   960.71    18.25  0.06  0.45   0.08
2949  1304.12   313.36    18.98  0.07  0.82   0.06
2950  1816.56   1199.27   18.37  0.05  0.50   0.10
2951  1040.34   783.67    19.69  0.12  1.01   0.12
2952  1035.28   1647.04   20.77  0.14  1.58   0.13
2953  849.83    1150.80   20.08  0.13  1.23   0.09
2954  874.52    80.25     19.38  0.18  1.34   0.09
2955  1663.18   117.75    19.51  0.12  1.07   0.12
2956  1504.40   1209.57   19.11  0.15  1.62   0.09
2957  699.24    1264.12   19.35  0.07  0.93   0.10
2958  968.93    1934.55   19.84  0.15  1.70   0.10
2959  1276.08   522.68    19.65  0.09  1.52   0.14
2960  169.63    1215.85   20.21  0.21  1.48   0.10
2961  189.30    135.29    19.09  0.07  0.85   0.06
2962  1302.59   462.80    17.00  0.05  -0.49  0.09
2963  1236.31   1521.63   18.94  0.11  0.57   0.07
2964  470.83    1936.41   18.20  0.08  0.16   0.11
2965  1415.11   1693.02   19.72  0.11  1.05   0.12
2966  746.11    241.29    19.69  0.17  1.96   0.18
2967  475.46    910.92    19.69  0.12  1.22   0.16
2968  966.93    1222.10   20.03  0.11  1.25   0.16
2969  1047.69   1970.18   20.46  0.11  1.74   0.16
2970  389.52    1044.00   19.48  0.14  1.37   0.08
2973  1659.20   1669.98   19.06  0.06  1.19   0.12
2974  1584.27   1596.98   19.65  0.16  1.20   0.08
2978  1169.05   1987.47   19.47  0.16  1.75   0.13
2979  1134.65   1951.20   19.29  0.11  0.90   0.08
2980  1857.67   822.82    19.69  0.18  0.99   0.14
2982  2004.25   18.05     20.58  0.22  1.53   0.14
2983  495.28    1388.37   19.12  0.07  0.90   0.09
2984  1911.80   701.52    19.34  0.08  0.86   0.12
2985  1164.58   488.91    19.03  0.09  1.21   0.12
2986  671.06    96.11     20.23  0.12  1.15   0.14
2987  609.03    1975.66   20.06  0.18  0.80   0.13
2989  95.26     387.70    20.08  0.09  2.32   0.12
2990  302.78    1989.78   19.78  0.11  0.81   0.31
2993  176.28    1760.94   20.67  0.20  1.26   0.12
2995  1654.95   557.86    21.01  0.13  1.76   0.15
2996  211.42    1607.43   20.31  0.09  1.75   0.33
2997  1441.92   387.51    20.30  0.20  0.91   0.10
2999  2038.77   810.80    19.87  0.15  1.05   0.18
21000 1226.63   861.34    19.90  0.16  1.92   0.18
21001 1771.16   1688.99   19.19  0.12  0.57   0.08
21002 1741.73   1408.96   22.22  0.24  2.41   0.45
21003 396.24    358.80    19.84  0.11  0.87   0.11
21004 1990.92   852.57    20.44  0.12  1.41   0.13
21005 1110.00   946.35    19.41  0.11  0.75   0.07
21007 1105.66   1175.83   20.10  0.09  1.11   0.11
21009 59.10     565.52    21.39  0.38  1.40   0.15
21011 1051.84   546.43    19.93  0.14  0.80   0.17
21012 541.26    976.72    19.41  0.10  0.64   0.09
21014 1934.57   1545.63   20.50  0.17  0.85   0.20
21016 819.29    1618.03   20.29  0.13  1.17   0.11
21017 485.33    1522.97   19.73  0.12  1.12   0.09
21018 913.94    409.99    20.07  0.16  1.21   0.20
21019 755.94    1402.72   19.88  0.12  1.27   0.20
21020 776.40    1160.22   18.71  0.06  0.10   0.07
21022 134.83    948.00    18.21  0.13  -0.28  0.08
21023 548.88    763.44    20.23  0.16  1.55   0.09
21024 1763.82   802.33    20.04  0.08  0.87   0.09
21025 1529.04   734.89    20.32  0.09  1.27   0.24
21026 279.60    2025.62   20.86  0.16  1.05   0.09
21027 1999.10   992.26    20.30  0.20  1.13   0.18
21028 1271.00   1928.23   20.27  0.16  1.30   0.18
21029 623.85    989.15    20.23  0.15  1.11   0.21
21030 1247.35   2034.69   20.23  0.38  0.95   0.15
21031 1265.14   1284.30   20.32  0.19  1.20   0.10
21032 1855.65   381.45    19.21  0.10  0.60   0.12
21033 1117.37   779.70    20.37  0.13  1.13   0.11
21034 577.49    2037.11   20.23  0.21  1.10   0.11
21035 1787.44   2032.89   20.05  0.13  0.87   0.08
21036 1207.76   218.06    20.45  0.10  1.00   0.13
21037 1427.99   460.00    19.86  0.17  1.57   0.11
21038 616.04    686.16    20.30  0.09  0.58   0.19
21039 1646.36   967.75    19.89  0.09  1.30   0.09
21040 841.57    1167.68   20.63  0.15  1.11   0.20
21041 440.88    80.23     20.81  0.28  1.82   0.23
21043 1792.27   845.40    19.42  0.10  0.67   0.11
21044 1488.42   1933.02   20.15  0.15  1.17   0.12
21045 813.93    80.42     20.37  0.15  1.92   0.14
21047 1715.39   763.63    20.00  0.15  1.68   0.09
21048 1164.42   634.75    20.77  0.18  2.13   0.11
21049 33.84     705.44    20.02  0.16  1.11   0.18
21050 449.67    139.48    19.89  0.15  1.29   0.08
21051 794.65    910.85    18.96  0.08  0.48   0.10
21052 735.87    2030.33   20.24  0.15  0.88   0.11
21053 1213.61   1530.38   19.69  0.19  0.53   0.18
21054 660.23    1628.95   20.09  0.09  1.12   0.17
21055 1701.87   541.92    19.78  0.07  0.83   0.25
21056 1053.10   853.41    18.23  0.08  -0.21  0.09
21058 766.16    503.58    20.05  0.12  1.12   0.09
21059 865.69    1932.51   20.47  0.14  1.65   0.12
21060 1029.87   1908.06   18.92  0.07  0.34   0.12
21061 1691.74   1305.01   19.88  0.08  1.86   0.16
21062 1699.20   87.77     20.71  0.14  1.01   0.20
21063 1668.13   182.27    21.04  0.21  1.29   0.12
21064 268.34    662.35    20.61  0.11  1.15   0.21
21066 1425.15   757.37    20.03  0.20  0.99   0.13
21067 1805.01   1443.88   20.53  0.16  1.35   0.26
21068 1685.63   4.78      20.02  0.15  1.24   0.24
21069 566.86    1502.54   20.65  0.15  1.27   0.23
21070 411.53    690.38    20.53  0.21  1.05   0.15
21072 603.01    1557.61   20.75  0.11  1.68   0.14
21073 806.17    966.06    21.08  0.31  1.65   0.17
21074 702.51    1211.55   18.93  0.07  0.30   0.09
21075 716.03    266.04    17.80  0.06  -0.38  0.12
21076 710.00    429.80    20.26  0.21  1.02   0.22
21077 1399.31   1348.87   20.88  0.20  0.97   0.20
21078 440.88    971.99    19.97  0.08  0.99   0.11
21079 1109.58   680.65    21.14  0.19  1.80   0.17
21080 1745.66   129.39    19.00  0.09  0.42   0.05
21082 301.51    1228.99   19.77  0.10  0.91   0.09
21083 605.30    228.42    20.08  0.12  1.17   0.23
21084 99.80     151.66    17.56  0.15  -0.49  0.08
21085 107.76    768.00    19.66  0.10  1.11   0.11
21087 1571.46   1288.17   19.08  0.11  0.36   0.08
21088 1074.75   1560.13   18.24  0.09  0.14   0.08
21089 952.97    827.87    17.57  0.06  -0.44  0.07
21092 1703.10   1976.48   21.20  0.23  1.28   0.13
21093 128.99    1648.51   19.90  0.23  0.87   0.16
21094 196.31    331.21    20.10  0.08  0.90   0.11
21095 1860.85   709.13    20.52  0.10  0.97   0.19
21096 1116.36   640.44    21.28  0.15  1.84   0.16
21098 934.91    897.70    21.39  0.13  2.02   0.22
21099 1007.77   27.08     18.63  0.11  -0.11  0.07
21100 1404.10   584.55    20.29  0.12  0.90   0.12
21101 486.75    305.68    21.12  0.12  1.89   0.21
21103 520.29    1044.70   20.17  0.14  1.57   0.11
21105 625.58    1877.87   20.36  0.12  2.60   0.12
21106 1756.13   150.09    19.84  0.15  1.19   0.18
21107 526.42    785.39    20.08  0.10  0.90   0.08
21111 788.96    850.62    20.07  0.10  0.94   0.09
21112 218.02    1322.28   19.98  0.12  1.48   0.12
21113 1531.75   673.94    20.18  0.22  1.30   0.19
21114 204.29    1645.60   20.45  0.14  0.96   0.10
21115 922.05    174.39    19.86  0.12  1.04   0.11
21116 370.34    1926.22   20.53  0.14  1.56   0.21
21118 999.95    756.24    19.22  0.10  0.41   0.08
21119 988.28    30.20     19.83  0.08  0.93   0.07
21120 1504.23   138.63    17.49  0.07  -0.49  0.06
21121 258.26    902.50    19.78  0.11  0.52   0.19
21123 784.69    838.73    19.96  0.14  1.22   0.09
21124 511.59    418.00    19.81  0.11  0.59   0.07
21125 1980.24   145.72    20.80  0.12  1.07   0.21
21126 1776.97   471.79    19.97  0.10  1.15   0.09
21127 194.35    1133.80   20.13  0.25  0.96   0.09
21128 921.89    1797.85   18.50  0.12  -0.16  0.06
21129 986.45    975.03    18.17  0.09  -0.04  0.08
21130 826.64    459.15    20.19  0.14  0.99   0.10
21131 1330.76   627.61    19.87  0.12  1.85   0.17
21132 53.05     1158.16   21.16  0.20  1.18   0.14
21133 935.89    1851.33   20.58  0.16  1.06   0.14
21134 1083.59   244.46    20.22  0.08  0.76   0.16
21135 1561.35   1200.46   19.96  0.09  0.96   0.14
21137 436.10    346.76    20.15  0.11  1.40   0.08
21138 1726.12   1161.21   19.79  0.10  1.53   0.10
21139 140.84    467.31    20.17  0.16  0.91   0.10
21146 25.06     164.79    20.62  0.17  1.29   0.12
21147 1897.10   1878.61   20.71  0.31  1.16   0.12
21148 901.23    942.66    20.24  0.14  1.10   0.10
21150 1790.51   95.85     19.68  0.08  0.93   0.11
21151 245.60    1688.66   20.17  0.09  1.08   0.10
21152 1290.02   1903.80   20.42  0.20  1.17   0.19
21153 287.80    1592.25   19.78  0.08  1.02   0.14
21154 1971.79   1327.13   20.36  0.10  0.86   0.13
21155 1057.57   34.47     19.59  0.18  0.53   0.14
21156 296.13    257.63    20.98  0.24  1.30   0.16
21157 1643.51   871.33    20.49  0.20  2.22   0.18
21158 1817.66   742.62    19.88  0.10  1.32   0.21
21160 1490.77   1830.40   19.61  0.07  0.90   0.09
21161 1458.37   1951.96   20.50  0.13  0.92   0.22
21162 1358.48   651.35    20.13  0.15  0.94   0.15
21163 802.95    961.57    19.78  0.10  1.00   0.10
21164 772.31    1098.87   19.36  0.17  0.96   0.09
21165 1551.22   1242.28   20.68  0.13  1.00   0.14
21166 1529.92   1423.20   18.09  0.08  0.08   0.09
21170 111.77    916.99    20.94  0.14  1.17   0.32
21171 1367.85   1135.24   20.85  0.24  1.54   0.11
21172 892.66    1692.20   21.11  0.23  1.20   0.14
21173 1707.30   1711.34   19.18  0.10  0.60   0.17
21174 726.85    1290.09   18.01  0.07  -0.21  0.10
21175 1704.81   1459.73   20.22  0.08  0.97   0.17
21176 1785.70   259.98    20.12  0.25  0.95   0.10
21177 688.86    1294.79   19.91  0.14  1.29   0.15
21178 1987.91   444.05    20.08  0.10  1.62   0.12
21179 878.62    1994.43   20.07  0.11  0.50   0.20
21180 1126.55   464.18    19.80  0.12  0.92   0.10
21182 203.28    1996.98   19.69  0.14  0.81   0.10
21183 1053.93   462.09    20.00  0.09  1.06   0.10
21184 1461.35   1054.26   20.30  0.11  1.20   0.13
21186 1758.13   2013.43   20.20  0.11  1.45   0.09
21187 336.73    351.59    20.17  0.17  1.20   0.09
21189 1032.08   954.82    20.46  0.24  1.14   0.17
21190 971.13    1917.93   21.34  0.28  1.85   0.23
21191 833.99    1436.12   20.06  0.11  0.87   0.10
21193 1022.40   1324.44   20.40  0.13  0.83   0.14
21194 1656.66   1816.60   18.81  0.08  0.33   0.09
21195 73.27     885.25    19.49  0.13  0.98   0.13
21196 800.13    80.85     19.84  0.11  1.56   0.07
21197 1605.15   1557.78   19.95  0.09  0.87   0.13
21198 1571.01   526.19    18.68  0.06  -0.09  0.10
21200 720.13    1731.42   20.52  0.26  0.79   0.21
21201 25.45     802.92    20.48  0.13  1.37   0.19
21202 1894.94   635.20    20.53  0.19  1.36   0.18
21204 700.50    2031.29   20.13  0.12  1.75   0.08
21205 1347.19   1947.12   20.09  0.18  1.03   0.10
21206 1349.19   635.47    19.90  0.11  1.23   0.12
21208 1344.49   147.65    20.48  0.26  1.56   0.18
21210 760.33    1450.31   20.54  0.10  1.48   0.12
21211 1400.80   1361.14   20.08  0.14  1.22   0.09
21212 509.88    1806.48   20.15  0.11  1.45   0.11
21213 2025.19   190.67    18.59  0.11  0.07   0.11
21214 718.98    1430.72   20.42  0.15  0.89   0.16
21215 1396.49   616.88    21.13  0.14  1.48   0.14
21217 1504.37   493.98    20.22  0.21  1.06   0.09
21218 1693.92   15.70     20.89  0.19  1.36   0.17
21219 801.47    842.79    20.26  0.10  1.08   0.10
21221 546.11    191.94    20.08  0.16  1.96   0.08
21222 890.94    1238.65   20.31  0.17  1.23   0.09
21223 752.76    554.44    19.68  0.08  0.91   0.08
21224 1538.15   589.79    19.19  0.12  0.33   0.14
21225 15.74     238.04    20.52  0.18  1.29   0.17
21226 1200.35   1172.74   20.49  0.18  1.07   0.11
21227 1478.80   74.97     19.92  0.17  1.03   0.11
21228 1662.79   997.37    18.55  0.09  0.35   0.06
21229 1786.40   779.64    21.30  0.21  1.84   0.26
21230 1854.65   1255.60   19.93  0.09  1.43   0.11
21231 1503.65   433.17    19.51  0.12  0.76   0.07
21232 536.48    1847.08   20.24  0.11  1.89   0.09
21233 1625.92   1156.70   20.69  0.18  1.10   0.09
21234 257.18    294.19    20.87  0.18  1.33   0.26
21235 357.05    1793.48   19.66  0.09  0.95   0.18
21236 1465.07   216.91    18.54  0.12  0.09   0.07
21237 378.98    1991.05   19.01  0.10  0.20   0.13
21238 743.30    602.03    19.94  0.10  1.85   0.16
21239 40.12     1019.32   20.23  0.15  0.80   0.21
21240 606.09    1603.22   20.71  0.16  1.20   0.15
21241 1180.51   34.85     20.05  0.09  1.20   0.14
21242 1710.51   209.52    18.92  0.08  0.16   0.10
21243 628.35    1887.34   19.14  0.06  0.36   0.08
21244 165.83    1989.76   19.73  0.08  1.37   0.10
21245 834.32    1581.00   19.84  0.12  1.57   0.13
21246 196.52    1281.97   20.21  0.16  0.92   0.11
21247 1077.14   523.82    19.45  0.10  0.45   0.08
21248 828.46    1161.49   19.67  0.15  1.04   0.14
21249 1691.88   1077.92   19.84  0.11  0.91   0.16
21250 1899.82   1077.86   20.23  0.09  0.97   0.09
21251 1134.56   925.83    19.64  0.13  1.02   0.13
21252 1099.66   1245.84   20.27  0.13  1.41   0.15
21254 1050.99   788.03    19.94  0.09  0.56   0.16
21255 303.37    1927.09   20.74  0.13  1.13   0.11
21256 1351.03   196.98    20.92  0.18  1.41   0.23
21257 1752.65   665.03    20.14  0.11  0.81   0.12
21258 1921.46   1418.34   19.79  0.08  1.05   0.09
21259 1614.81   853.15    20.10  0.11  0.92   0.14
21260 1412.21   1298.90   20.34  0.18  1.04   0.09
21261 122.81    1001.63   19.70  0.10  1.33   0.18
21262 1608.27   1504.44   20.91  0.16  1.59   0.17
21263 1493.79   1045.98   19.02  0.09  0.32   0.09
21265 1724.32   592.99    20.16  0.11  1.47   0.16
21266 156.13    1317.60   20.20  0.12  1.76   0.16
21267 880.86    498.87    19.92  0.21  0.95   0.15
21268 1884.44   1721.96   19.93  0.11  0.93   0.09
21269 864.30    1881.98   19.65  0.12  0.69   0.12
21271 674.83    1734.18   20.31  0.17  1.21   0.13
21273 559.13    1694.32   20.24  0.25  2.18   0.20
21274 1813.18   31.57     20.34  0.14  1.43   0.10
21275 1806.71   1144.63   20.45  0.10  1.00   0.16
21276 1937.34   481.76    19.70  0.08  0.90   0.11
21277 373.44    558.28    19.98  0.15  0.73   0.19
21278 1703.11   186.34    19.39  0.08  0.44   0.16
21279 543.19    1154.91   20.33  0.13  0.98   0.16
21280 300.42    369.49    20.68  0.14  1.57   0.16
21281 1069.77   606.35    20.53  0.17  1.71   0.19
21282 743.33    1786.50   19.85  0.13  0.84   0.16
21284 773.50    1137.38   19.25  0.09  0.22   0.13
21285 1773.73   1273.73   20.67  0.16  0.91   0.22
21286 1582.66   321.39    18.73  0.07  0.11   0.15
21289 1638.00   1273.96   20.04  0.18  0.71   0.12
21290 1887.89   865.20    20.15  0.19  0.94   0.16
21291 396.98    1423.12   19.02  0.07  0.40   0.07
21293 1463.32   1711.09   20.65  0.11  1.25   0.09
21296 458.26    1296.09   20.47  0.12  1.46   0.13
21297 640.89    1640.73   19.55  0.12  0.70   0.08
21298 1098.70   11.47     20.36  0.19  1.10   0.21
21299 1714.87   645.59    19.51  0.07  1.10   0.24
21300 1514.11   730.98    19.45  0.10  0.56   0.07
21301 815.24    1925.08   17.94  0.07  -0.40  0.05
21305 742.36    1845.46   19.79  0.17  0.68   0.17
21306 1237.46   1347.14   20.32  0.10  0.91   0.21
21307 22.83     1229.76   19.88  0.14  0.81   0.17
21309 1053.24   224.99    20.44  0.10  1.42   0.14
21310 982.67    1234.72   20.52  0.29  1.67   0.18
21311 1003.25   1919.59   18.36  0.12  0.09   0.06
21312 671.24    358.53    19.32  0.10  0.50   0.08
21313 924.20    49.06     20.51  0.26  1.50   0.20
21314 1805.26   1688.39   19.99  0.08  1.25   0.08
21315 1232.25   280.18    19.95  0.12  0.98   0.13
21316 750.75    1522.67   19.85  0.13  2.48   0.10
21317 1157.12   1732.21   20.76  0.12  1.34   0.11
21318 926.40    1076.63   17.93  0.04  -0.21  0.07
21320 144.02    2031.64   19.99  0.11  1.43   0.15
21322 1667.45   1849.94   21.22  0.26  1.54   0.26
21324 779.00    915.13    18.78  0.08  0.05   0.15
21325 1934.70   514.43    20.25  0.10  0.87   0.08
21326 1744.32   1301.82   19.81  0.18  0.72   0.22
21327 1736.81   538.94    20.61  0.11  1.06   0.13
21328 76.45     1905.08   20.26  0.10  1.14   0.19
21329 1055.32   620.25    19.85  0.17  1.20   0.15
21330 91.72     236.50    20.70  0.11  1.27   0.18
21331 237.95    93.43     20.68  0.23  1.08   0.11
21332 1987.67   1321.96   20.33  0.11  1.33   0.11
21333 400.98    1178.53   20.02  0.23  1.00   0.11
21334 1160.86   1766.22   20.36  0.13  1.27   0.09
21335 1076.24   464.40    19.64  0.15  0.74   0.10
21336 1658.40   1030.74   21.36  0.15  1.56   0.14
21338 1629.57   558.46    19.99  0.19  1.01   0.14
21341 1053.95   1770.63   20.89  0.17  1.64   0.15
21342 1590.37   431.39    20.99  0.16  1.05   0.14
21343 1895.18   1454.69   20.74  0.13  0.98   0.21
21345 2002.81   901.48    20.86  0.10  1.15   0.16
21347 966.06    781.89    21.07  0.18  0.84   0.15
21348 44.12     566.14    20.33  0.10  0.78   0.11
21350 1895.99   41.79     19.24  0.07  0.04   0.14
21352 541.02    829.32    18.18  0.10  -0.34  0.07
21353 1332.89   2034.51   20.62  0.18  2.24   0.19
21354 1728.89   695.24    20.64  0.12  0.91   0.13
21356 1840.30   1631.68   19.41  0.07  0.28   0.07
21357 1083.34   1125.21   21.02  0.20  1.11   0.17
21359 1128.89   1742.29   21.20  0.14  1.90   0.18
21362 480.89    285.03    20.72  0.14  1.09   0.13
21364 1820.58   478.46    21.16  0.17  2.05   0.10
21367 328.57    1333.84   20.85  0.15  0.82   0.24
21368 1396.19   1702.45   20.68  0.13  1.36   0.09
21369 2005.52   1957.32   18.21  0.08  -0.43  0.05
21371 289.83    1465.47   20.63  0.15  1.16   0.29
21376 1507.34   988.17    20.32  0.18  0.96   0.10
21377 351.33    891.03    20.82  0.21  0.97   0.20
21380 614.88    1117.12   20.96  0.12  1.07   0.11
21384 1557.97   1978.72   20.16  0.12  0.59   0.09
21385 616.76    229.17    21.36  0.20  1.48   0.14
21386 1063.90   529.72    18.62  0.08  -0.47  0.12
21389 1000.27   896.45    19.25  0.07  0.10   0.24
21392 104.53    1002.17   20.87  0.20  1.19   0.26
21393 1020.30   58.18     19.60  0.08  0.14   0.12
21394 1158.75   1654.55   21.00  0.17  0.81   0.15
21396 327.77    1469.59   20.70  0.10  1.24   0.27
21400 885.89    485.04    21.16  0.23  0.91   0.38
21401 670.78    554.39    20.76  0.14  1.52   0.18
21402 1424.10   123.50    20.53  0.11  1.04   0.12
21403 230.10    1065.25   21.06  0.23  2.11   0.16
21404 762.64    66.54     20.16  0.20  0.24   0.14
21405 1952.78   810.45    20.31  0.11  1.02   0.09
21406 816.89    836.56    20.58  0.27  2.08   0.14
21407 1165.34   2039.42   21.46  0.24  2.37   0.13
21409 1797.56   1243.15   19.45  0.10  0.18   0.24
21410 1196.53   129.72    20.68  0.11  0.95   0.14
21411 760.95    821.20    21.12  0.18  1.12   0.16
21412 1168.53   658.29    21.54  0.21  1.08   0.22
21413 1816.45   467.13    21.10  0.19  1.06   0.31
21415 1265.94   1823.01   20.66  0.12  1.30   0.16
21419 131.77    1588.91   19.01  0.07  0.13   0.13
21420 1707.19   887.66    20.71  0.13  0.75   0.13
21421 90.15     997.03    19.30  0.09  0.18   0.13
21423 1555.68   1351.09   21.15  0.25  0.75   0.33
21426 1067.65   1125.63   20.23  0.10  0.68   0.13
21430 1379.41   1180.64   20.80  0.24  1.03   0.20
21431 1835.83   1844.28   21.17  0.16  1.17   0.31
21432 629.58    1670.28   21.03  0.22  0.87   0.11
21434 1119.63   705.43    19.97  0.13  0.34   0.09
21435 1770.13   1398.25   20.76  0.12  1.18   0.16
21436 556.18    1181.88   21.12  0.14  1.35   0.18
21437 1914.66   1844.79   21.06  0.11  1.37   0.20
21438 1949.45   1736.32   19.82  0.11  0.48   0.22
21439 1193.28   73.56     20.46  0.12  1.05   0.14
21440 725.98    610.44    20.80  0.11  1.11   0.17
21442 1501.40   1981.30   19.61  0.14  0.48   0.15
21443 1063.12   653.73    20.41  0.23  1.95   0.20
21444 1021.75   1387.77   20.77  0.21  1.10   0.10
21445 331.23    547.95    20.24  0.12  0.79   0.13
21447 980.18    1130.84   20.58  0.18  0.32   0.29
21448 1931.01   1669.06   20.93  0.22  0.84   0.16
21451 1839.04   871.09    19.62  0.21  0.10   0.07
21452 370.66    1939.24   20.89  0.17  0.95   0.16
21453 806.59    217.01    19.63  0.11  0.35   0.11
21454 1438.02   1156.16   20.66  0.13  0.96   0.19
21456 559.90    1239.88   19.38  0.09  0.49   0.16
21458 1867.21   810.94    20.84  0.18  0.63   0.17
21459 1754.97   1947.40   18.01  0.09  -0.37  0.06
21460 1304.41   503.88    19.16  0.07  0.00   0.07
21461 1959.68   949.66    20.44  0.14  0.88   0.23
21462 133.16    300.79    20.44  0.12  1.59   0.22
21467 949.05    1338.47   21.12  0.11  1.52   0.29
21469 1444.55   1770.56   20.61  0.15  1.16   0.23
21470 1507.70   1292.47   20.61  0.14  0.92   0.22
21471 198.66    165.97    20.85  0.11  1.06   0.10
21474 1001.41   264.08    21.34  0.12  1.05   0.15
21475 2026.56   1346.05   21.00  0.15  1.52   0.15
21476 1657.20   846.73    20.95  0.12  1.52   0.17
21478 1635.40   1078.92   20.58  0.25  0.80   0.15
21479 1914.94   1158.60   21.05  0.28  1.72   0.20
21482 1000.40   466.09    21.42  0.13  1.64   0.25
21483 1033.72   285.55    20.32  0.20  1.46   0.20
21484 1334.58   1521.60   19.73  0.10  0.44   0.21
21488 677.80    944.93    20.54  0.24  1.19   0.16
21490 408.83    897.61    20.78  0.17  0.74   0.23
21492 80.98     1322.93   19.87  0.10  0.88   0.15
21494 586.94    1699.67   20.74  0.20  0.99   0.13
21495 1593.98   1950.18   19.26  0.18  0.41   0.18
21497 1301.51   1212.79   20.79  0.18  1.12   0.10
21498 251.67    325.25    20.39  0.09  1.13   0.14
21499 251.89    1383.49   20.67  0.13  0.79   0.10
21500 1082.03   687.63    18.27  0.07  -0.38  0.06
21501 481.02    1420.82   20.92  0.20  1.28   0.30
21502 401.73    297.02    20.58  0.13  1.14   0.14
21504 815.26    539.93    20.85  0.11  1.29   0.13
21506 1184.74   382.74    20.86  0.24  1.42   0.25
21508 1596.85   2038.69   21.37  0.14  1.08   0.17
21512 432.25    598.93    20.46  0.10  1.12   0.12
21514 1858.64   1999.66   19.92  0.10  0.83   0.18
21516 253.97    1624.67   19.45  0.20  -0.01  0.07
21517 1715.18   436.89    20.48  0.14  0.94   0.17
21518 1884.52   683.98    20.14  0.24  1.02   0.10
21519 1234.66   1453.67   19.31  0.08  0.38   0.07
21520 1818.36   634.68    20.93  0.20  1.25   0.22
21521 526.57    29.82     20.79  0.21  1.03   0.10
21522 698.47    1382.84   20.86  0.15  1.13   0.24
21523 1886.47   1019.24   21.09  0.13  1.28   0.27
21524 668.99    616.33    18.87  0.13  -0.01  0.09
21527 1636.28   386.90    18.80  0.07  -0.08  0.08
21529 1759.64   292.61    20.55  0.31  1.78   0.13
21530 1265.79   1861.25   21.45  0.20  1.83   0.42
21533 462.75    255.00    20.62  0.18  1.37   0.27
21535 116.95    1099.35   20.35  0.14  1.36   0.15
21536 744.49    1749.67   20.72  0.13  0.95   0.19
21537 1465.46   948.86    20.99  0.23  1.24   0.32
21539 527.39    1570.37   20.81  0.20  1.33   0.17
21540 96.15     662.41    20.67  0.13  1.71   0.18
21542 1837.29   701.42    19.75  0.10  0.39   0.25
21543 1084.89   1316.67   18.33  0.05  -0.19  0.06
21544 937.99    867.93    19.32  0.11  0.14   0.14
21545 64.10     1650.19   21.18  0.12  1.43   0.18
21546 755.99    616.00    20.46  0.16  0.91   0.20
21548 1974.35   78.71     20.74  0.14  1.29   0.18
21550 1536.77   1734.50   21.01  0.25  0.79   0.16
21552 1375.16   50.37     20.42  0.12  1.04   0.14
21554 513.43    441.38    20.28  0.11  0.49   0.14
21556 303.30    694.29    20.62  0.31  1.05   0.26
21557 1075.88   1223.92   20.45  0.34  1.73   0.17
21558 604.23    821.06    18.31  0.07  -0.34  0.10
21559 560.67    1212.05   20.37  0.09  0.88   0.12
21560 1008.68   433.88    21.50  0.25  2.12   0.11
21562 505.22    560.80    20.62  0.14  0.92   0.09
21563 1360.30   1733.98   19.10  0.12  0.23   0.08
21566 1731.41   163.06    20.52  0.18  1.74   0.13
21567 1336.77   531.50    20.75  0.16  0.98   0.20
21569 1781.18   1121.13   19.57  0.11  0.59   0.09
21574 1300.33   92.24     20.72  0.38  1.11   0.21
21576 492.10    1660.58   20.50  0.11  0.94   0.22
21577 1829.34   1449.98   20.72  0.12  0.99   0.13
21578 949.73    674.28    18.41  0.06  -0.12  0.07
21579 879.28    1933.82   19.09  0.13  0.19   0.08
21585 1216.77   1941.64   20.85  0.20  0.91   0.17
21586 756.03    886.03    20.72  0.18  0.59   0.17
21590 1755.64   389.39    20.69  0.11  2.32   0.12
21591 1363.53   1279.20   21.29  0.19  1.47   0.41
21592 1384.96   825.66    20.44  0.22  0.37   0.13
